logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
LMBR1	-0.0284951748312708	-0.280053975049048	0.223063625386506	4.25657414253176	-0.231983779677245	0.818230002264022	0.913518838845959	-6.34336445532542
RIPK3	-0.0497301687939026	-0.489220719441735	0.389760381853929	2.26114055270358	-0.231737437492512	0.818419473294827	0.913588193065237	-6.34342179207747
RASAL2	0.033554864764006	-0.263147283839988	0.330257013368	1.31505080996393	0.231611761928907	0.818516139400523	0.913588193065237	-6.34345102000067
GNB1	0.0200845735381846	-0.157560963770847	0.197730110847216	4.20851633131494	0.231544314569621	0.818568019209935	0.913588193065237	-6.34346669948319
CNOT6L	0.0442675324962391	-0.347307878237974	0.435842943230452	1.93060450278763	0.231523837098101	0.81858377043443	0.913588193065237	-6.34347145897927
TREML1	-0.00765531460388349	-0.075583360567551	0.0602727313597841	0.0133508869589293	-0.230802086365172	0.819138988711968	0.914073918135817	-6.34363894475552
LINC01094	-0.0362529918257727	-0.357984265303511	0.285478281651965	0.539082378312267	-0.23076842393141	0.819164886412378	0.914073918135817	-6.3436467435735
TRIM52	0.0305748162693928	-0.240915487128294	0.302065119667079	2.32034157328085	0.230640378433373	0.819263398240555	0.914102438108118	-6.3436763984418
TEX264	0.0175914077380879	-0.138773563719104	0.17395637919528	5.76028414032556	0.230402365647128	0.819446521411374	0.914148092122175	-6.34373147776923
LRCH3	-0.0273179180632154	-0.270144125280734	0.215508289154303	3.83891658426473	-0.23039754674003	0.819450229107444	0.914148092122175	-6.34373259234341
THYN1	-0.0205663533642885	-0.203475343037451	0.162342636308875	6.43215078447636	-0.230275668342882	0.819544004492795	0.914171314545956	-6.34376077410876
TMEM198B	-0.0280163270086266	-0.277356716171504	0.221324062154251	4.42448865701494	-0.230114705819168	0.819667856062027	0.91422807873039	-6.34379797047701
SETMAR	-0.0224900063138766	-0.222821889739942	0.177841877112189	4.03262249651176	-0.229913944348748	0.819822337317395	0.914318993020646	-6.34384432755981
SAP30	0.0270210812109412	-0.213791265305466	0.267833427727348	2.73256356720418	0.229799871784343	0.819910116771429	0.914335507577964	-6.34387064967342
RELT	-0.0413542386293358	-0.410931210774791	0.32822273351612	0.808730608279197	-0.229161119531859	0.820401683992034	0.914802269326349	-6.34401780058515
VPS4B	-0.0229384152303563	-0.228088262521784	0.182211432061071	4.14465061608746	-0.228990792910653	0.820532775525643	0.914867029483566	-6.34405697023734
TMEM88	-0.0306473206393359	-0.304874728432846	0.243580087154174	0.328868961171949	-0.228879798538852	0.820618204959949	0.91488087090917	-6.34408247976453
CPSF2	0.0266936399421979	-0.213025661551569	0.266412941435964	3.31263914738206	0.228050276687821	0.821256736964498	0.915511291295833	-6.34427273634365
RP11.387H17.4	-0.058991793001001	-0.588990626324864	0.471007040322862	2.28030439835995	-0.227951519561571	0.821332764488704	0.915514592922646	-6.34429534113317
LINC00888	-0.039305350542918	-0.393454169462193	0.314843468376357	2.47327396646458	-0.227295943462552	0.82183750025432	0.91599571946154	-6.34444515045531
SLC6A18	0.10447804430159	-0.837424975147381	1.04638106375056	1.2665405171345	0.22716669222735	0.821937021485674	0.916025160474562	-6.34447463564387
C2CD2L	-0.0256982203412271	-0.257640314942349	0.206243874259895	1.05181640648473	-0.22690772552669	0.822136430484665	0.916165908393174	-6.34453366164754
AC093642.4	0.0417382903888474	-0.335330931371505	0.4188075121492	1.08376002689711	0.226693663276088	0.822301271397231	0.91626811299309	-6.34458240199117
ANOS1	-0.0600546609443232	-0.602930225464105	0.482820903575459	1.54009503335056	-0.226554260756452	0.82240862423614	0.916306247703969	-6.34461411824183
PCYOX1L	-0.0290827590454808	-0.292499347341293	0.234333829250331	2.04367282316053	-0.226109231240089	0.822751361584737	0.916574850791946	-6.34471523934012
COL19A1	-0.0284971842151977	-0.286800103759349	0.229805735328954	0.447447575189337	-0.225942767381836	0.822879572092434	0.916574850791946	-6.34475301291042
HSPBP1	0.0199244499120328	-0.160695338957035	0.200544238781101	4.32701148117431	0.225915910822247	0.822900257488805	0.916574850791946	-6.34475910453854
PAK1IP1	0.0184689503674107	-0.148996861721554	0.185934762456375	4.53960270547177	0.225861320676524	0.822942304182713	0.916574850791946	-6.34477148449917
COMP	-0.118679074891522	-1.19531509638219	0.957956946599146	7.87230235607966	-0.225751713345137	0.8230267281054	0.916587405844872	-6.34479633226409
HAUS8	0.036272535336997	-0.293057055898743	0.365602126572737	2.3034273784256	0.225565650995065	0.823170045665497	0.916620574077152	-6.3448384847179
CD53	0.0293464157833904	-0.237278575240337	0.295971406807118	1.26930654572842	0.225413551416639	0.823287207465798	0.916620574077152	-6.34487291717775
POP4	0.0218635172939923	-0.176778616038374	0.220505650626358	5.97862051812776	0.225410669299767	0.823289427590951	0.916620574077152	-6.34487356941096
HIST1H1C	0.041992855080732	-0.339789045452382	0.423774755613846	4.32084327416085	0.225260931920695	0.823404773930449	0.916620574077152	-6.34490744407869
NEK9	-0.0219477530779873	-0.221507900455582	0.177612394299607	4.58882492080182	-0.225238205403143	0.823422281070425	0.916620574077152	-6.34491258347486
RINT1	0.0248254551060838	-0.201110436455386	0.250761346667554	3.26144343620442	0.225028642593692	0.823583719998118	0.91671884263804	-6.34495994986133
CSTF2	-0.0325653402009064	-0.329186978098668	0.264056297696855	2.7511643452504	-0.224842600519926	0.823727046072809	0.916796934383754	-6.34500196317011
COX19	0.026557658276176	-0.215503025958275	0.268618342510627	2.78115467878606	0.224693925037928	0.823841589529191	0.916842980442381	-6.34503551320795
IQCK	-0.0309282320876454	-0.313463863238619	0.251607399063328	3.64302536857463	-0.224185582359901	0.824233259811544	0.917187850718137	-6.34515005853193
PLCD4	0.0432753958733126	-0.352201995899737	0.438752787646362	2.74331173006928	0.224101723718686	0.824297876052429	0.917187850718137	-6.34516892963916
TNFAIP6	0.0792810522626806	-0.645803217215339	0.8043653217407	8.98632296356762	0.223927138943234	0.824432404222662	0.91721643566987	-6.3452081947113
PPP1CB	-0.0250166335908846	-0.253862199297658	0.203828932115889	6.14146984077892	-0.223878389928451	0.824469969269732	0.91721643566987	-6.34521915318641
NVL	-0.0299490684312703	-0.304127147168573	0.244229010306033	3.73834628154387	-0.223705364240473	0.824603302936274	0.917262428277227	-6.3452580290919
ZNF717	-0.0293637572860771	-0.298371939954081	0.239644425381927	2.70504436789935	-0.22354859463874	0.824724114262847	0.917262428277227	-6.34529322667448
ZNF512	0.0292983584527681	-0.239121305313454	0.297718022218991	3.87504117513774	0.223539754156116	0.824730927132581	0.917262428277227	-6.34529521078885
PMF1	-0.0199615369079093	-0.202944018667882	0.163020944852064	5.65616115723363	-0.223413941949989	0.824827885131421	0.917288661552937	-6.34532343898738
TUBB3	-0.0712176719687846	-0.724329561535351	0.581894217597782	4.20873799408197	-0.223319163218268	0.824900928841061	0.917288661552937	-6.34534469381874
DGKD	-0.043239121779447	-0.44013383680042	0.353655593241526	2.37602239552341	-0.223114274897704	0.82505883684742	0.917304721244886	-6.34539061083012
SBF2	-0.0354049303613993	-0.36039467029096	0.289584809568161	3.34393634879343	-0.2231104453233	0.825061788382272	0.917304721244886	-6.34539146866672
LEPROTL1	-0.0285827251320712	-0.291102668954432	0.23393721869029	5.20731679679783	-0.222980630494846	0.825161840987065	0.917322744635552	-6.34542053891524
KTI12	0.0329140168446086	-0.269497078182096	0.335325111871313	3.2295672091684	0.222899438867974	0.825224419595526	0.917322744635552	-6.34543871209639
SASH1	0.0355875660540818	-0.291743428960435	0.362918561068599	4.21833968397297	0.222657313365756	0.825411045259416	0.917448806626496	-6.34549286806877
RBP7	0.0224741400880025	-0.184386325028949	0.229334605204954	0.183633756947018	0.222500707182977	0.825531759822328	0.917501592209843	-6.345527864786
C19orf47	-0.0404664747772203	-0.413313764391768	0.332380814837328	2.24228322130789	-0.222274781057574	0.825705914971766	0.917550844296855	-6.34557830917319
SNCAIP	-0.0441671564830622	-0.451191901581153	0.362857588615028	2.60730342866969	-0.222230895251632	0.825739745393367	0.917550844296855	-6.34558810199589
C3orf18	0.0372379435901713	-0.306042519071654	0.380518406251997	2.90871374267553	0.222158232621269	0.825795759867169	0.917550844296855	-6.34560431193761
RAP1A	0.0257502763273103	-0.211888050775936	0.263388603430557	4.22839001195387	0.221917328846109	0.825981475466612	0.917580203313281	-6.34565801616789
GTF3C1	-0.0303694891629702	-0.310729641679775	0.249990663353834	3.74177496293711	-0.221843653087792	0.826038275039207	0.917580203313281	-6.34567442897452
PPM1G	-0.0188873542834794	-0.193252255820566	0.155477547253607	4.78927809617716	-0.22183898359409	0.826041874969977	0.917580203313281	-6.34567546901832
MAN1A1	0.0327101353333465	-0.269522842946189	0.334943113612882	4.35088237356755	0.221649266796857	0.826188139768273	0.917661323579156	-6.34571770649704
TRIM32	-0.0245258675214273	-0.251518544844355	0.202466809801501	2.76853022344801	-0.221278052067287	0.826474351304086	0.917865083934673	-6.3458002474962
SFI1	0.0311797615475046	-0.257470278662985	0.319829801757994	3.29351244487589	0.221221318311896	0.826518095932555	0.917865083934673	-6.34581285031654
UBASH3B	0.0272502141755455	-0.225373026177226	0.279873454528317	0.559448441573102	0.220913587008435	0.826755382398985	0.918047229835101	-6.34588115355776
PRRT1	-0.0405890095650363	-0.417093690098038	0.335915670967965	2.07530208484509	-0.220782111926309	0.826856765723757	0.918078447010959	-6.3459103065404
LBHD1	-0.0441958663989836	-0.454420711736598	0.366028978938631	2.17682180612475	-0.220640636149347	0.826965864202216	0.918118224211746	-6.34594165773734
COQ6	-0.0242838594895602	-0.250514806462626	0.201947087483506	5.04532817549882	-0.219832301532211	0.827589275660813	0.918728946932753	-6.34612040156548
SKI	-0.0339973080481078	-0.352086521124512	0.284091905028297	1.5926635187749	-0.218887720000915	0.828317909837593	0.919426721622804	-6.34632844482929
FARP2	0.0278156161215204	-0.232507752244463	0.288138984487504	3.05759817546577	0.218827217408593	0.828364585826004	0.919426721622804	-6.34634174005148
SLC25A13	0.0359324252104113	-0.300760654308806	0.372625504729629	2.94114500438841	0.21856375797891	0.828567844550958	0.919570867336006	-6.34639959159336
CHRAC1	0.0186622329166901	-0.15638262735657	0.19370709318995	4.52888366022667	0.218343391010059	0.828737866772992	0.919639131490181	-6.34644792736975
ZWINT	-0.0459260007939361	-0.476813701329868	0.384961699741996	2.04639164010302	-0.218283214299785	0.828784297061903	0.919639131490181	-6.34646111821602
TEAD1	-0.0348166140645809	-0.361600223234217	0.291966995105055	2.83241855768526	-0.218198659050353	0.828849538062139	0.919639131490181	-6.34647964676073
FNDC3B	-0.0280351683705531	-0.29161143165647	0.235541094915364	4.90942393846329	-0.217832502541602	0.829132070854639	0.919718804233344	-6.34655979986871
CCDC170	0.059128990205777	-0.496919620569603	0.615177600981157	1.32403914971209	0.217777752286533	0.829174319116138	0.919718804233344	-6.34657177338687
RP11.245D16.4	0.0616346421393156	-0.518212586656608	0.641481870935239	0.675762121915802	0.217689309442139	0.829242567504039	0.919718804233344	-6.34659110891515
CYC1	0.0205896651079603	-0.173179752854823	0.214359083070744	6.36990229989091	0.217615515811469	0.829299512622758	0.919718804233344	-6.34660723581725
ICAM2	0.0441553134284935	-0.371493263822779	0.459803890679766	5.58207384175436	0.217561719437077	0.829341026841088	0.919718804233344	-6.34661898907353
ZNF160	0.0241591753749861	-0.20328721574214	0.251605566492112	3.45898180774075	0.217534861192781	0.829361753314649	0.919718804233344	-6.3466248558913
DENND1C	0.0171380847148824	-0.144395968835907	0.178672138265671	0.221318638019733	0.217282126353789	0.829556794603758	0.919806230604212	-6.3466800270224
CHST7	0.0522720045794131	-0.440504794774356	0.545048803933183	1.32081244806165	0.2172424598182	0.829587407187406	0.919806230604212	-6.34668868028546
C2orf74	-0.047542333129696	-0.496191582426895	0.401106916167503	5.01553432363411	-0.217019797692238	0.82975925137788	0.919915361862045	-6.34673722485121
SH3PXD2B	0.0410784560598515	-0.346911947775005	0.429068859894708	3.25650784959602	0.216829783790433	0.829905905402333	0.919996549118927	-6.34677861225293
NUDT16L1	-0.0217014607441008	-0.227039973243596	0.183637051755395	4.46704398142897	-0.216443408675933	0.830204131608887	0.920245733285506	-6.34686265815644
CCNI2	-0.0531805202561766	-0.556907916984535	0.450546876472182	1.07159576894023	-0.216213505746953	0.830381595955254	0.920361025857526	-6.34691259669782
CCR8	0.0068214981163855	-0.0578747678241871	0.0715177640569581	0.00902117622585693	0.215936648794359	0.830595316680596	0.920452687406214	-6.34697266419605
GNL3L	-0.0270661228917553	-0.283790391409547	0.229658145626037	3.08007587828762	-0.215916053265338	0.830611216001761	0.920452687406214	-6.34697712958249
MMAA	0.0305616575084458	-0.259840812065381	0.320964127082272	2.31927625705519	0.215527359402887	0.830911293300281	0.920582458286764	-6.34706132401658
SIRPB1	-0.0166201505781839	-0.174563875194413	0.141323574038045	0.45492191036401	-0.215505514541671	0.830928158621733	0.920582458286764	-6.34706605131419
AP000295.9	0.0515626300627471	-0.438505189275876	0.54163044940137	0.821769930897668	0.215478867855152	0.830948731302737	0.920582458286764	-6.34707181709558
FRYL	0.0276231798448705	-0.235265720288487	0.290512079978228	3.01757663323447	0.215192549258288	0.831169792424673	0.920745955183552	-6.34713372556993
TAS2R14	-0.0357671710812865	-0.376830443618152	0.305296101455579	1.12876070255618	-0.214770904450747	0.831495361963193	0.921025184352794	-6.34722474523003
KIAA1683	0.0518781287670188	-0.443651117867783	0.547407375401821	1.79324729346576	0.214407917971858	0.831775663378411	0.92114094573731	-6.34730295991752
RPS27L	0.0216155582252837	-0.184900750475764	0.228131866926331	8.32969839754331	0.214357118700179	0.831814892831642	0.92114094573731	-6.34731389539726
GPAT3	0.0343534880620745	-0.293872697498066	0.362579673622215	0.590142451496545	0.214349967831772	0.831820415085208	0.92114094573731	-6.34731543454615
SMYD4	-0.0305430592839001	-0.322824324963731	0.261738206395931	2.61652847133246	-0.214011625019326	0.83208171010397	0.921348871297521	-6.34738820077042
SUN1	0.0263128893803751	-0.225949897619456	0.278575676380207	5.48348334177717	0.213619630397545	0.832384463742198	0.921595932455418	-6.34747236244877
RP11.95M15.2	-0.00660008835952752	-0.0699129906263299	0.0567128139072749	0.00377147906258716	-0.213492850854447	0.832482386431945	0.921595932455418	-6.34749954924564
ITPR1	-0.0341152193809284	-0.361459056496813	0.293228617734956	1.96599217637295	-0.213437049337776	0.832525487586822	0.921595932455418	-6.34751151030899
EDEM1	-0.0183827184106995	-0.195174987296198	0.158409550474799	2.20053757873192	-0.212947366768111	0.83290374170942	0.921883141869761	-6.3476163401745
HCFC1R1	-0.0379131078098789	-0.402598142621247	0.326771927001489	6.05179640639803	-0.212910584741743	0.832932155544973	0.921883141869761	-6.34762420467693
MRPL15	-0.0211769126452615	-0.224968070131826	0.182614244841303	5.47973080755511	-0.212815432502012	0.83300566099357	0.921883141869761	-6.34764454325056
DSEL	0.0280106734100103	-0.242026501762828	0.298047848582848	2.5044512426099	0.212434868661455	0.833299663313316	0.922127067147916	-6.3477257973049
CTBP2	-0.0240495248631077	-0.256028192749115	0.2079291430229	3.27083556954962	-0.212316750774714	0.83339091957996	0.922146610944622	-6.34775098713752
AP001052.1	-0.0816100717348581	-0.869188139128214	0.705967995658498	0.671664745585938	-0.212214940015155	0.833469579081534	0.922152214206765	-6.34777268810536
AC131263.1	0.0889852578177261	-0.771693338021261	0.949663853656714	2.08987470636032	0.211739980759039	0.833836558182195	0.922155699782823	-6.34787378860127
ATP6V1E2	0.0396528160313475	-0.344045436752145	0.42335106881484	1.33242781474802	0.211645979267421	0.833909193323258	0.922155699782823	-6.34789377112599
TRBJ2.3	-0.0561834396853518	-0.599879322550106	0.487512443179403	0.23891439308433	-0.211630417537635	0.83392121804723	0.922155699782823	-6.34789707833355
TTC32	-0.0507771406152163	-0.542177890208108	0.440623608977676	3.75595531929896	-0.211620743209412	0.833928693530307	0.922155699782823	-6.34789913421747
RAB36	0.0249845682523487	-0.216891332202343	0.26686046870704	2.40967735403989	0.211546117284586	0.833986358514335	0.922155699782823	-6.34791498976605
